"","algorithm","replicate","instance","group","result"
"2475",2,6,7,2,2.51258715087974
"2476",2,22,111,26,6696180.26777319
"2477",1,9,78,18,4680926.38203548
"2478",2,23,136,32,8259113.15162243
"2479",2,16,150,35,11431920.9683626
"2480",1,11,16,4,155502.39929744
"2481",1,4,34,8,1158438.48622261
"2482",1,26,24,6,369635.511823236
"2483",2,5,107,25,8253882.33304801
"2484",2,21,108,25,7525738.38902208
"2485",2,11,73,17,5082313.71950331
"2486",1,25,63,15,3490312.90058546
"2487",2,4,104,24,6788216.97008646
"2488",1,16,57,14,2536873.67197302
"2489",2,24,65,15,4006049.90038972
"2490",1,3,87,20,5503310.46127556
"2491",2,11,108,25,7063059.70400574
"2492",1,28,13,3,78838.5857196813
"2493",2,17,139,32,9971269.00856602
"2494",2,1,59,14,3972032.78780279
"2495",2,13,146,34,11267080.6419404
"2496",2,6,90,21,6394291.18896615
"2497",1,1,149,34,10896732.4860039
"2498",1,8,142,33,11675929.5851884
"2499",2,27,60,14,3056761.77503321
"2500",1,21,14,4,101028.320379081
"2501",2,24,124,29,8589032.26654478
"2502",2,5,59,14,3236843.81954225
"2503",1,22,91,21,4981375.40988156
"2504",1,30,8,2,8682.96023226323
"2505",1,6,7,2,1622.73876920848
"2506",1,6,140,32,11645081.8438593
"2507",2,20,83,19,4855131.71031621
"2508",2,29,69,16,3977062.72416134
"2509",2,1,150,35,12072724.0205203
"2510",2,26,86,20,5763670.48880268
"2511",2,25,39,9,938606.759953961
"2512",2,22,117,27,8950996.7721143
"2513",2,20,100,23,6827711.35771978
"2514",1,12,137,32,11081429.9684351
"2515",2,30,120,28,9735426.0339692
"2516",1,10,69,16,4045224.24258068
"2517",2,24,41,10,1148837.61513594
"2518",1,9,38,9,1593116.88434789
"2519",2,27,119,28,8524158.42571682
"2520",2,23,140,32,9976989.06016009
"2521",1,17,55,13,3586237.39869574
"2522",2,27,43,10,945615.842004727
"2523",2,27,54,13,2269392.64552867
"2524",2,22,133,31,9709930.22230371
"2525",1,18,109,25,7938135.87643234
"2526",2,23,80,19,5013739.43377418
"2527",1,6,98,23,6784358.82487621
"2528",2,23,18,5,2444.80852629003
"2529",1,9,14,4,90552.6085645753
"2530",2,21,109,25,7780293.31316034
"2531",1,10,11,3,12703.451070557
"2532",1,17,73,17,4907700.96081297
"2533",2,16,134,31,7861033.57165575
"2534",2,2,18,5,678.070435361864
"2535",2,16,37,9,139108.245604995
"2536",2,18,100,23,7396553.95179617
"2537",1,7,22,6,554765.678818837
"2538",1,25,28,7,714284.001871683
"2539",1,6,125,29,9964293.71212275
"2540",1,26,47,11,2275559.15980894
"2541",1,19,42,10,1813635.2278205
"2542",1,10,149,34,9613647.46998045
"2543",2,10,15,4,493.027223007597
"2544",2,1,132,31,9904335.2012135
"2545",2,27,140,32,10328467.0510816
"2546",1,23,24,6,590815.956261348
"2547",1,23,33,8,1346459.86892424
"2548",1,17,42,10,1774489.38073891
"2549",2,17,92,21,6173777.53647291
"2550",1,21,55,13,3680713.27320253
"2551",1,23,108,25,7676229.16566906
"2552",2,5,4,1,1.02327900581795e-13
"2553",1,27,7,2,2390.21485126692
"2554",2,11,133,31,10537908.1846096
"2555",2,24,94,22,7020905.59473311
"2556",1,27,50,12,2840604.48671744
"2557",1,30,68,16,4044113.88865204
"2558",2,3,30,7,473894.024435093
"2559",1,17,124,29,9405158.62351823
"2560",1,13,28,7,880091.168965495
"2561",1,11,130,30,10085271.6549794
"2562",2,9,26,6,346453.42473161
"2563",2,18,113,26,8432962.79645608
"2564",1,28,62,15,3122636.61660576
"2565",1,25,122,28,8305047.25381806
"2566",2,15,140,32,11132267.5841733
"2567",2,11,68,16,3560260.93916166
"2568",1,8,36,9,1111157.21830335
"2569",1,15,7,2,810.977815668911
"2570",1,1,30,7,1020662.45652916
"2571",1,5,149,34,11666878.5045972
"2572",2,1,104,24,7154374.33176246
"2573",2,12,21,5,10597.9581744205
"2574",1,6,79,19,5730402.03950786
"2575",1,6,63,15,4487703.30018049
"2576",2,25,145,34,11375295.1498573
"2577",2,10,138,32,10391176.0290651
"2578",2,7,23,6,53906.605692303
"2579",1,23,149,34,12114041.2155677
"2580",1,7,76,18,4848977.91832369
"2581",1,20,27,7,726320.561018301
"2582",2,28,76,18,4974771.87119691
"2583",1,19,96,22,6528182.29842436
"2584",1,22,126,29,8998911.56396082
"2585",2,21,10,3,0.0739947249281524
"2586",2,9,46,11,2564243.07891506
"2587",2,23,55,13,2830656.16776227
"2588",1,25,73,17,4971561.57206859
"2589",1,19,12,3,47003.4695887918
"2590",1,25,105,24,7244356.00537711
"2591",2,10,108,25,7516973.03573347
"2592",2,13,98,23,6545007.80144309
"2593",2,28,125,29,7887006.66282387
"2594",2,5,88,21,6291956.8933947
"2595",2,14,102,24,6385278.74860531
"2596",2,25,101,24,6760629.6461487
"2597",1,10,88,21,6007446.69803936
"2598",2,20,145,34,11156585.0107534
"2599",1,5,142,33,10439339.6771689
"2600",1,14,19,5,433127.015549146
"2601",2,2,84,20,6086917.26694017
"2602",2,27,135,31,9428905.75148919
"2603",2,10,149,34,11297851.0740999
"2604",1,27,13,3,97711.4953312711
"2605",2,26,29,7,308199.416495156
"2606",1,7,146,34,11327611.4383552
"2607",1,7,70,16,4561485.18492959
"2608",2,25,149,34,10582740.5733516
"2609",2,14,49,12,1142702.68342004
"2610",1,21,83,19,5709617.41239476
"2611",1,17,11,3,35097.2374735646
"2612",1,4,103,24,7542054.72472131
"2613",1,4,111,26,8794770.93982215
"2614",1,28,125,29,9727793.47641829
"2615",2,6,147,34,11440072.9934452
"2616",1,23,59,14,3170025.19325786
"2617",2,9,50,12,1363388.57587987
"2618",1,7,9,3,10476.9977692252
"2619",2,14,131,30,10106509.6139805
"2620",1,17,72,17,4301869.45070427
"2621",1,26,72,17,4275660.1426098
"2622",1,30,136,32,9772248.7262046
"2623",1,30,40,10,1906086.22075991
"2624",2,28,138,32,8872567.17368649
"2625",2,19,86,20,5719755.5819595
"2626",2,8,139,32,11109105.3561163
"2627",2,13,74,17,4379171.46103956
"2628",1,24,128,30,9703461.03051483
"2629",1,8,53,13,2542564.19585843
"2630",1,24,28,7,718724.321719429
"2631",2,16,144,33,9475344.16502819
"2632",2,6,79,19,3778178.17303502
"2633",2,12,43,10,1442464.03617259
"2634",2,8,49,12,1008273.77714306
"2635",2,25,81,19,4857372.05508689
"2636",1,30,6,2,241.445202823222
"2637",2,5,98,23,6118829.60860186
"2638",1,24,38,9,1289951.79596355
"2639",1,8,134,31,9396339.35414643
"2640",1,1,58,14,3097757.73583674
"2641",2,18,102,24,7140672.16646609
"2642",1,29,113,26,8129235.1903172
"2643",1,10,79,19,5076244.79977025
"2644",2,22,116,27,9008589.79625782
"2645",1,7,126,29,7806423.97870703
"2646",2,7,61,14,3521210.9037911
"2647",1,15,98,23,7294905.22709718
"2648",2,8,129,30,9767242.06940459
"2649",1,20,101,24,7206419.72766566
"2650",2,10,13,3,357.82773434597
"2651",1,8,145,34,9526214.21287239
"2652",1,15,3,1,1.17065354528196
"2653",2,4,149,34,11751059.813296
"2654",1,30,102,24,7376610.21189094
"2655",1,14,79,19,5399832.97763031
"2656",1,8,65,15,3516279.59967727
"2657",2,1,37,9,1005567.60965752
"2658",2,20,40,10,765083.084029368
"2659",1,29,87,20,4902615.22624739
"2660",1,10,86,20,5729728.55916909
"2661",2,7,7,2,1.56055863272528
"2662",1,14,136,32,10313555.4517286
"2663",2,4,70,16,4202411.9630591
"2664",1,21,112,26,7999958.27911535
"2665",2,4,145,34,10633243.1972608
"2666",1,25,56,13,2965267.37821786
"2667",1,4,23,6,502235.299192561
"2668",1,21,102,24,7374003.80948665
"2669",2,10,140,32,10972092.2786456
"2670",1,24,97,23,6135343.18911104
"2671",1,12,130,30,9118108.99710326
"2672",2,3,3,1,7.38893272192955e-24
"2673",1,29,136,32,9088178.60545406
"2674",2,21,2,1,0
"2675",2,23,91,21,5806571.77289091
"2676",2,9,45,11,1152809.74133267
"2677",1,26,140,32,10554145.4632965
"2678",1,17,90,21,6082099.13090946
"2679",2,30,144,33,11418027.5590498
"2680",1,13,3,1,2.00370409829787
"2681",2,20,18,5,23448.1769209464
"2682",2,24,130,30,9748451.12337236
"2683",2,11,72,17,4653307.71529339
"2684",2,26,11,3,10.6391437435426
"2685",2,10,39,9,730728.430176747
"2686",2,15,85,20,5981031.79965203
"2687",2,4,97,23,7503174.35654371
"2688",2,12,141,33,10580315.2416302
"2689",1,25,17,4,248624.280911165
"2690",1,12,101,24,7141192.40347881
"2691",1,10,82,19,4112979.58420943
"2692",2,10,69,16,4019429.06853345
"2693",1,9,70,16,3669392.9810689
"2694",1,10,57,14,3246086.32864574
"2695",2,7,38,9,678500.685873461
"2696",1,13,34,8,1254913.75133831
"2697",2,5,80,19,5518156.74459006
"2698",2,11,27,7,123110.152902591
"2699",2,30,74,17,4764493.79357663
"2700",2,21,51,12,2584523.46762103
"2701",1,23,12,3,52266.865551719
"2702",2,16,67,16,3802175.52903646
"2703",1,24,29,7,834589.19048933
"2704",1,24,53,13,3019715.23046575
"2705",2,2,126,29,8262229.089142
"2706",2,28,95,22,6332551.62307978
"2707",1,3,26,6,642425.763582715
"2708",2,2,109,25,8583253.93697687
"2709",1,11,93,22,6014429.36157022
"2710",1,26,142,33,10677803.8522354
"2711",2,3,45,11,1437893.75053383
"2712",1,29,16,4,251010.254499267
"2713",2,30,82,19,5252496.01997697
"2714",1,24,81,19,5601710.51326203
"2715",2,10,62,15,3662468.34179119
"2716",1,27,23,6,359479.45564929
"2717",2,8,66,16,3889770.68740811
"2718",2,1,122,28,8960183.43170335
"2719",2,14,132,31,10343534.2740842
"2720",1,16,139,32,9991741.9078624
"2721",2,14,83,19,5716021.21913823
"2722",2,7,75,18,4095956.93158601
"2723",1,29,146,34,9487563.01167906
"2724",1,1,48,11,2488386.54280389
"2725",1,14,55,13,3132820.59549237
"2726",2,1,140,32,11032535.1477051
"2727",1,5,32,8,1015112.14362711
"2728",1,28,3,1,0.276587418989783
"2729",2,3,95,22,6443312.69533127
"2730",1,6,150,35,12700955.1096456
"2731",2,1,27,7,180488.545238227
"2732",1,22,104,24,7037093.20968717
"2733",1,12,121,28,8495254.3416694
"2734",2,20,146,34,9999842.14289884
"2735",1,26,65,15,4061060.94056671
"2736",2,12,150,35,12474415.2593314
"2737",1,24,64,15,3870185.87467873
"2738",1,29,78,18,5327553.74359272
"2739",1,2,64,15,4303861.43454689
"2740",1,2,134,31,9448180.30317169
"2741",1,12,41,10,1754252.68794408
"2742",1,13,66,16,4049473.64520272
"2743",1,14,124,29,9392683.85403395
"2744",1,30,116,27,8295497.6223841
"2745",2,11,12,3,92.7873111481363
"2746",1,15,140,32,11608445.1338102
"2747",2,20,124,29,9002827.31957216
"2748",2,19,24,6,19381.1571534901
"2749",1,1,22,6,491714.298357541
"2750",2,17,75,18,4974969.74651171
"2751",2,16,141,33,9798609.49508371
"2752",2,13,99,23,7505262.04784349
"2753",2,26,48,11,2090177.22248092
"2754",1,14,15,4,162370.660774703
"2755",2,25,28,7,199695.311769012
"2756",2,3,31,8,438708.710544796
"2757",2,3,66,16,4463031.64146918
"2758",2,1,28,7,51754.8490778658
"2759",1,3,137,32,10727938.9833068
"2760",1,10,130,30,9733596.88958983
"2761",1,25,42,10,1958414.93754502
"2762",1,7,102,24,7819757.10220758
"2763",2,16,50,12,1843962.78212344
"2764",2,14,3,1,6.0631849175287e-27
"2765",1,12,109,25,6854194.55523168
"2766",2,18,19,5,3341.07076297072
"2767",1,16,133,31,9926968.34316825
"2768",1,1,53,13,2656443.66118825
"2769",2,6,45,11,2224537.25027425
"2770",2,15,22,6,12717.9018896705
"2771",1,15,113,26,8628933.26419808
"2772",2,7,18,5,8248.09381440508
"2773",2,17,11,3,14.9535115091
"2774",1,2,10,3,28812.6671490766
"2775",1,26,33,8,799284.578403142
"2776",2,14,50,12,2919178.74657131
"2777",1,20,26,6,735887.550594594
"2778",1,27,120,28,8408877.06187054
"2779",2,27,45,11,2364801.99066374
"2780",2,15,132,31,7926223.23551122
"2781",2,25,125,29,9938737.94433251
"2782",2,6,64,15,3401091.47903938
"2783",1,16,82,19,5569488.82789175
"2784",2,24,106,25,7990667.14810487
"2785",1,6,137,32,10733498.5288988
"2786",1,1,57,14,3272865.72537683
"2787",2,25,114,27,8099226.57835488
"2788",1,28,96,22,5626207.77438088
"2789",2,19,103,24,7668500.91371407
"2790",2,19,56,13,3535123.64932991
"2791",2,18,13,3,246.50466043761
"2792",1,6,6,2,364.949450895359
"2793",1,15,17,4,293360.050264579
"2794",1,17,15,4,159800.780600822
"2795",2,14,119,28,9702667.59784274
"2796",1,26,20,5,201247.337605937
"2797",1,2,125,29,9737763.6568769
"2798",1,6,109,25,8137449.71492695
"2799",1,20,31,8,1031697.00372293
"2800",1,17,148,34,11726022.0962736
"2801",1,22,132,31,9176262.53395648
"2802",2,30,95,22,6815546.60228613
"2803",1,26,84,20,4377263.49306617
"2804",1,20,107,25,8433528.38430483
"2805",1,11,85,20,5555838.63976955
"2806",1,12,38,9,1581839.961977
"2807",1,22,99,23,5464893.83699465
"2808",2,13,66,16,4107869.92601685
"2809",2,29,58,14,3095892.15206586
"2810",2,6,111,26,7320661.67210095
"2811",2,28,147,34,11066650.0051401
"2812",2,23,94,22,6410070.56336412
"2813",1,5,136,32,10573522.2312959
"2814",1,27,104,24,6652589.22515294
"2815",2,23,78,18,5046867.75336143
"2816",2,9,36,9,612217.492225567
"2817",1,17,133,31,9427138.31329497
"2818",1,10,124,29,8842024.77427156
"2819",1,26,71,17,4380516.10393821
"2820",2,14,77,18,5406469.62732927
"2821",2,28,50,12,1284870.08390604
"2822",1,10,22,6,477178.181817102
"2823",2,9,48,11,1265719.2877789
"2824",2,7,26,6,146128.491541293
"2825",1,8,60,14,3011347.63308386
"2826",1,14,95,22,7314595.95532146
"2827",2,13,9,3,6.57763992089564
"2828",2,28,100,23,5258761.29375422
"2829",1,13,144,33,11528068.7171531
"2830",2,16,69,16,4599379.52098862
"2831",1,12,122,28,9576441.53157276
"2832",1,7,118,27,7922680.10796588
"2833",1,13,95,22,6088450.05134073
"2834",2,20,133,31,10036278.4805503
"2835",1,14,41,10,1889007.420041
"2836",1,5,38,9,1702526.45213377
"2837",2,9,53,13,1517703.06843845
"2838",1,15,99,23,7623438.60569059
"2839",2,2,32,8,399380.702511294
"2840",2,9,97,23,6688986.8106946
"2841",1,28,46,11,2558574.09226655
"2842",1,23,101,24,8225672.30556561
"2843",2,5,106,25,8535330.6307532
"2844",1,11,125,29,9977440.80340255
"2845",2,6,21,5,3368.11718240123
"2846",2,16,98,23,6275704.05760765
"2847",2,27,108,25,7742675.89582626
"2848",1,19,40,10,1735974.09752057
"2849",2,24,40,10,1205953.29057589
"2850",1,9,104,24,6948307.8849661
"2851",1,20,105,24,6723950.7459349
"2852",1,10,111,26,5903370.56689918
"2853",1,18,2,1,0.0293198362720451
"2854",2,10,105,24,7141435.92345578
"2855",1,11,84,20,5427573.27106418
"2856",2,27,101,24,6902756.45672558
"2857",2,19,120,28,7675971.64695455
"2858",1,9,71,17,4672480.00455305
"2859",2,19,77,18,4482669.75421802
"2860",2,30,42,10,511613.364343338
"2861",2,17,20,5,43049.8605928739
"2862",1,17,10,3,38597.8408052893
"2863",1,15,141,33,10771150.2842242
"2864",1,26,13,3,41093.252190416
"2865",2,26,146,34,10727715.8038445
"2866",1,12,119,28,8031721.97941224
"2867",2,28,84,20,4490050.07402467
"2868",1,10,84,20,4933395.32426365
"2869",2,16,122,28,9368150.86644418
"2870",2,10,128,30,9626202.22646031
"2871",2,25,55,13,2867508.96893729
"2872",1,14,89,21,4522398.82270944
"2873",2,14,46,11,1239651.22299547
"2874",1,16,149,34,12173310.1711101
"2875",1,27,149,34,12571858.4152074
"2876",2,1,25,6,116338.704114945
"2877",2,25,72,17,4920946.47627809
"2878",2,8,148,34,10929442.5136492
"2879",2,22,134,31,10186319.6105118
"2880",1,24,129,30,10416564.9748672
"2881",1,15,41,10,1607836.34331277
"2882",2,11,70,16,4109385.65142765
"2883",2,5,74,17,4843284.25577573
"2884",1,24,104,24,7507318.48177911
"2885",1,24,70,16,4612168.85176652
"2886",2,29,93,22,6678264.18345683
"2887",2,10,9,3,20.6582502727112
"2888",1,9,83,19,6168913.68736983
"2889",1,3,5,2,35.7457870829759
"2890",1,21,145,34,10552775.8206765
"2891",1,28,25,6,618754.091311551
"2892",1,1,138,32,9480073.08818169
"2893",2,12,33,8,413058.177963049
"2894",2,5,78,18,4983691.06230442
"2895",2,1,5,2,0.00123815847537235
"2896",1,21,33,8,1115293.77323589
"2897",2,12,9,3,8.78991489005637
"2898",2,27,111,26,8331991.21676172
"2899",2,5,76,18,4205842.91182731
"2900",1,23,17,4,181154.044545937
"2901",2,5,127,29,9734068.52359549
"2902",1,22,25,6,781046.709611678
"2903",1,18,105,24,8061701.31374166
"2904",1,24,99,23,7045001.73211197
"2905",2,10,101,24,6449068.61654523
"2906",2,1,17,4,5885.17729039303
"2907",2,8,14,4,780.526031347611
"2908",1,16,130,30,9106639.59159896
"2909",1,22,52,12,3076561.59760264
"2910",1,25,64,15,3838268.17637177
"2911",1,26,141,33,10060931.5907041
"2912",2,12,139,32,9667289.14375295
"2913",1,20,55,13,2102570.28654333
"2914",2,23,124,29,7946063.24322825
"2915",2,21,141,33,9917180.68112558
"2916",2,12,68,16,4340820.40855548
"2917",2,6,66,16,3517368.5265209
"2918",2,24,111,26,8235138.74728036
"2919",1,18,136,32,10692324.2706613
"2920",2,16,66,16,2928510.61358768
"2921",1,26,105,24,7796077.96795268
"2922",2,29,146,34,10739604.9230592
"2923",1,30,62,15,3568405.10544592
"2924",1,30,112,26,8549891.72145111
"2925",1,27,100,23,6855094.92937446
"2926",1,15,42,10,1887059.14727498
"2927",1,26,81,19,5056440.51580076
"2928",2,4,49,12,646532.036746053
"2929",2,26,76,18,4983873.94920858
"2930",1,26,60,14,3457098.11363976
"2931",2,22,42,10,963693.13646031
"2932",1,10,27,7,711980.186476199
"2933",1,27,27,7,694974.376740015
"2934",1,26,135,31,9774857.60260646
"2935",1,19,146,34,9456482.10440889
"2936",2,19,29,7,115513.118176159
"2937",1,17,116,27,8499279.76563939
"2938",1,7,68,16,4244446.99956711
"2939",2,9,147,34,11196122.2860514
"2940",2,23,119,28,8226044.92012537
"2941",2,12,57,14,1524751.49712138
"2942",1,20,122,28,8696641.82650445
"2943",1,2,23,6,403924.820696424
"2944",2,26,131,30,10856263.8448832
"2945",1,7,138,32,10791502.8953939
"2946",1,21,15,4,211612.490297355
"2947",2,29,54,13,1233863.43040785
"2948",2,4,103,24,6239226.97801719
"2949",1,14,127,29,10004073.3170303
"2950",2,23,66,16,1844045.60169073
"2951",1,27,8,2,2561.69071684252
"2952",2,19,88,21,6581837.77561149
"2953",2,7,37,9,621361.134255304
"2954",1,14,126,29,9958028.01171533
"2955",2,25,130,30,10269663.9489772
"2956",2,27,32,8,253505.660250066
"2957",2,11,58,14,3620640.37171966
"2958",1,2,21,5,373297.825352846
"2959",1,26,70,16,4644997.13428893
"2960",2,4,141,33,10966626.7662497
"2961",1,20,13,3,133920.765700248
"2962",2,9,91,21,6665654.97768098
"2963",2,19,21,5,260176.189880486
"2964",1,8,22,6,418691.335862734
"2965",1,13,25,6,507240.319822029
"2966",1,1,15,4,137619.723031669
"2967",1,13,82,19,4904148.95948035
"2968",2,27,65,15,1473384.08128156
"2969",1,24,35,8,1266050.4193792
"2970",1,8,99,23,6808316.49252105
"2971",1,21,47,11,2439221.06908657
"2972",2,4,51,12,1535531.36880168
"2973",1,4,10,3,31613.5651386732
"2974",1,30,100,23,6350397.21402764
"2975",1,6,118,27,8272333.46232668
"2976",2,1,77,18,4713790.27940802
"2977",1,19,86,20,5843306.65016182
"2978",2,1,111,26,7351510.05755634
"2979",1,11,65,15,3738967.75236732
"2980",1,26,21,5,432521.079718615
