"Algorithm" "Instance" "Observation"
"1714" "algo1" "Inst.49" 50099.2050732782
"1715" "algo1" "Inst.49" 44441.2074032401
"1716" "algo1" "Inst.49" 10674.8039366002
"1717" "algo1" "Inst.49" 38675.3355679392
"1718" "algo1" "Inst.49" 29210.0327209658
"1719" "algo1" "Inst.49" 14540.9890814855
"1720" "algo1" "Inst.49" 36194.4532526004
"1721" "algo2" "Inst.49" 19.3554774540625
"1722" "algo2" "Inst.49" 12.3745540484184
"1723" "algo2" "Inst.49" 219.74143635229
"1724" "algo2" "Inst.49" 10.8069023671695
"1725" "algo2" "Inst.49" 8.60950185485568
"1726" "algo2" "Inst.49" 7.99816733501333
"1727" "algo2" "Inst.49" 144.081938878317
"1728" "algo2" "Inst.49" 117.741228132985
"1729" "algo2" "Inst.49" 271.081170251433
"1730" "algo2" "Inst.49" 8.14261883143623
"1731" "algo2" "Inst.49" 8.17682022771453
"1732" "algo2" "Inst.49" 5.64190960455929
"1733" "algo2" "Inst.49" 8.43689570963126
"1734" "algo2" "Inst.49" 132.114470909847
"1735" "algo2" "Inst.49" 27.0273574862307
"1736" "algo2" "Inst.49" 7.74074466459488
"1737" "algo2" "Inst.49" 6.82654306259937
"1738" "algo2" "Inst.49" 11.2530778805078
"1739" "algo2" "Inst.49" 12.4500212726437
"1740" "algo2" "Inst.49" 4.06688416292659
"1741" "algo1" "Inst.109" 38658.277822428
"1742" "algo1" "Inst.109" 20022.4104403039
"1743" "algo1" "Inst.109" 40083.279733734
"1744" "algo1" "Inst.109" 15068.2111192136
"1745" "algo1" "Inst.109" 43397.294231478
"1746" "algo1" "Inst.109" 59437.6299716564
"1747" "algo1" "Inst.109" 43338.3344325285
"1748" "algo1" "Inst.109" 42039.0103365135
"1749" "algo1" "Inst.109" 19893.2449574521
"1750" "algo1" "Inst.109" 12951.4545254159
"1751" "algo1" "Inst.109" 35007.2158696834
"1752" "algo1" "Inst.109" 23781.1271629202
"1753" "algo1" "Inst.109" 35323.5460710089
"1754" "algo1" "Inst.109" 21414.7145220965
"1755" "algo1" "Inst.109" 26354.5792290442
"1756" "algo1" "Inst.109" 13623.0572431368
"1757" "algo1" "Inst.109" 18323.6887270409
"1758" "algo1" "Inst.109" 37929.9246999157
"1759" "algo1" "Inst.109" 44223.9723492331
"1760" "algo1" "Inst.109" 62311.9089456263
"1761" "algo1" "Inst.109" 16644.9809953957
"1762" "algo1" "Inst.109" 24801.6622271625
"1763" "algo1" "Inst.109" 25320.8799894652
"1764" "algo1" "Inst.109" 34452.9859255327
"1765" "algo1" "Inst.109" 21364.3141912812
"1766" "algo1" "Inst.109" 31335.6928373247
"1767" "algo1" "Inst.109" 27129.4609490485
"1768" "algo1" "Inst.109" 39611.6365915593
"1769" "algo1" "Inst.109" 22894.0127802288
"1770" "algo1" "Inst.109" 21135.5128703486
"1771" "algo1" "Inst.109" 44878.8165689024
"1772" "algo1" "Inst.109" 19109.6598731611
"1773" "algo1" "Inst.109" 44956.498514152
"1774" "algo1" "Inst.109" 44004.5530540395
"1775" "algo1" "Inst.109" 11588.4993638551
"1776" "algo1" "Inst.109" 35537.6641626496
"1777" "algo1" "Inst.109" 42969.2011602329
"1778" "algo1" "Inst.109" 15100.7103602428
"1779" "algo1" "Inst.109" 16231.1427246036
"1780" "algo1" "Inst.109" 17825.4235433975
"1781" "algo2" "Inst.109" 9.94632730476931
"1782" "algo2" "Inst.109" 6.61767312259686
"1783" "algo2" "Inst.109" 99.8906229834677
"1784" "algo2" "Inst.109" 5.24917268917877
"1785" "algo2" "Inst.109" 29.2813509207235
"1786" "algo2" "Inst.109" 14.2820421875811
"1787" "algo2" "Inst.109" 6.50597455853962
"1788" "algo2" "Inst.109" 12.0922443914127
"1789" "algo2" "Inst.109" 123.180778873145
"1790" "algo2" "Inst.109" 8.60785808277102
"1791" "algo2" "Inst.109" 113.566453604132
"1792" "algo2" "Inst.109" 95.4589879376318
"1793" "algo2" "Inst.109" 9.13586152056182
"1794" "algo2" "Inst.109" 5.90672760226969
"1795" "algo2" "Inst.109" 8.80670416666565
"1796" "algo2" "Inst.109" 17.430369466261
"1797" "algo2" "Inst.109" 8.78271019528883
"1798" "algo2" "Inst.109" 7.71707014462773
"1799" "algo2" "Inst.109" 5.25689890008447
"1800" "algo2" "Inst.109" 7.92929753109856
"1801" "algo1" "Inst.4" 26916.1196031847
"1802" "algo1" "Inst.4" 28725.8242501249
"1803" "algo1" "Inst.4" 26721.3428152634
"1804" "algo1" "Inst.4" 28693.9853361442
"1805" "algo1" "Inst.4" 13136.1029897371
"1806" "algo1" "Inst.4" 26844.9642883276
"1807" "algo1" "Inst.4" 33866.6884747009
"1808" "algo1" "Inst.4" 19184.3202047286
"1809" "algo1" "Inst.4" 16749.9827940293
"1810" "algo1" "Inst.4" 32599.141618947
"1811" "algo1" "Inst.4" 20164.6734244724
"1812" "algo1" "Inst.4" 22859.783928687
"1813" "algo1" "Inst.4" 31662.505118978
"1814" "algo1" "Inst.4" 39242.5207924191
"1815" "algo1" "Inst.4" 23918.6978317902
"1816" "algo1" "Inst.4" 35550.2747351333
"1817" "algo1" "Inst.4" 52550.2696008309
"1818" "algo1" "Inst.4" 33947.7981046398
"1819" "algo1" "Inst.4" 61341.4529058671
"1820" "algo1" "Inst.4" 38633.4663734047
"1821" "algo1" "Inst.4" 21099.3296989054
"1822" "algo1" "Inst.4" 38698.3703571915
"1823" "algo1" "Inst.4" 25367.818153552
"1824" "algo1" "Inst.4" 16025.4735142146
"1825" "algo1" "Inst.4" 41514.3764139813
"1826" "algo1" "Inst.4" 29379.577366274
"1827" "algo1" "Inst.4" 35478.9843331975
"1828" "algo1" "Inst.4" 15018.0000447561
"1829" "algo1" "Inst.4" 23518.5828203207
"1830" "algo1" "Inst.4" 37016.8724584861
"1831" "algo1" "Inst.4" 35430.6782267221
"1832" "algo1" "Inst.4" 36093.4111669313
"1833" "algo1" "Inst.4" 46709.430627302
"1834" "algo1" "Inst.4" 22978.652733156
"1835" "algo1" "Inst.4" 36220.9447122749
"1836" "algo1" "Inst.4" 29514.4306005976
"1837" "algo1" "Inst.4" 18907.4889943471
"1838" "algo1" "Inst.4" 23372.4548415323
"1839" "algo1" "Inst.4" 21116.7791953939
"1840" "algo1" "Inst.4" 10340.2471746794
"1841" "algo2" "Inst.4" 4.40434391261642
"1842" "algo2" "Inst.4" 7.45792733851399
"1843" "algo2" "Inst.4" 12.1964353148673
"1844" "algo2" "Inst.4" 6.14582318727787
"1845" "algo2" "Inst.4" 9.45117185236398
"1846" "algo2" "Inst.4" 8.76563924962894
"1847" "algo2" "Inst.4" 6.6515866046566
"1848" "algo2" "Inst.4" 10.9550843215951
"1849" "algo2" "Inst.4" 45.9393809467583
"1850" "algo2" "Inst.4" 71.7776374245337
"1851" "algo2" "Inst.4" 9.71473975956685
"1852" "algo2" "Inst.4" 10.002049744634
"1853" "algo2" "Inst.4" 9.25224357331233
"1854" "algo2" "Inst.4" 10.611764984651
"1855" "algo2" "Inst.4" 7.494906317374
"1856" "algo2" "Inst.4" 7.19933254025784
"1857" "algo2" "Inst.4" 9.53136512203464
"1858" "algo2" "Inst.4" 5.53199032088455
"1859" "algo2" "Inst.4" 215.118719414675
"1860" "algo2" "Inst.4" 9.50931985216785
"1861" "algo1" "Inst.88" 18827.4135191112
"1862" "algo1" "Inst.88" 37323.4602195378
"1863" "algo1" "Inst.88" 34064.668436016
"1864" "algo1" "Inst.88" 45653.801213852
"1865" "algo1" "Inst.88" 27235.2782651718
"1866" "algo1" "Inst.88" 28408.4942634389
"1867" "algo1" "Inst.88" 24893.7153016965
"1868" "algo1" "Inst.88" 26319.7243939996
"1869" "algo1" "Inst.88" 14645.8557290958
"1870" "algo1" "Inst.88" 32841.6447363792
"1871" "algo1" "Inst.88" 14104.3170331937
"1872" "algo1" "Inst.88" 36767.6761249016
"1873" "algo1" "Inst.88" 16337.9225882972
"1874" "algo1" "Inst.88" 27618.9309610382
"1875" "algo1" "Inst.88" 45749.8786151798
"1876" "algo1" "Inst.88" 44204.3332315992
"1877" "algo1" "Inst.88" 8024.84960768496
"1878" "algo1" "Inst.88" 15309.7049002456
"1879" "algo1" "Inst.88" 17109.0031759254
"1880" "algo1" "Inst.88" 24515.9164420343
"1881" "algo1" "Inst.88" 27592.7999430148
"1882" "algo1" "Inst.88" 14001.9205360123
"1883" "algo1" "Inst.88" 3278.75191635661
"1884" "algo1" "Inst.88" 9176.88878418927
"1885" "algo1" "Inst.88" 14648.5258239788
"1886" "algo1" "Inst.88" 34569.4097555323
"1887" "algo1" "Inst.88" 30685.7273660102
"1888" "algo1" "Inst.88" 15218.6247747285
"1889" "algo1" "Inst.88" 17134.0940941523
"1890" "algo1" "Inst.88" 32359.3102692635
"1891" "algo1" "Inst.88" 41552.2442742928
"1892" "algo1" "Inst.88" 10038.3881082051
"1893" "algo1" "Inst.88" 27627.945423886
"1894" "algo1" "Inst.88" 20059.9224545365
"1895" "algo1" "Inst.88" 56419.9953377197
"1896" "algo1" "Inst.88" 31731.6767086605
"1897" "algo1" "Inst.88" 31086.24716528
"1898" "algo1" "Inst.88" 23546.5013718252
"1899" "algo1" "Inst.88" 37243.0438640945
"1900" "algo1" "Inst.88" 24159.9765767086
"1901" "algo2" "Inst.88" 9.22696474257233
"1902" "algo2" "Inst.88" 6.03800029050916
"1903" "algo2" "Inst.88" 21.2927153120677
"1904" "algo2" "Inst.88" 8.70375289981382
"1905" "algo2" "Inst.88" 7.45160820642025
"1906" "algo2" "Inst.88" 28.2337359724545
"1907" "algo2" "Inst.88" 9.87502152991777
"1908" "algo2" "Inst.88" 73.6168281132785
"1909" "algo2" "Inst.88" 6.78999484765016
"1910" "algo2" "Inst.88" 7.97024814890946
"1911" "algo2" "Inst.88" 6.61759914273513
"1912" "algo2" "Inst.88" 11.1302053993769
"1913" "algo2" "Inst.88" 9.14645636529319
"1914" "algo2" "Inst.88" 127.728288354164
"1915" "algo2" "Inst.88" 7.44278334148516
"1916" "algo2" "Inst.88" 120.873999345933
"1917" "algo2" "Inst.88" 108.426857513369
"1918" "algo2" "Inst.88" 128.217679428294
"1919" "algo2" "Inst.88" 21.6352065180051
"1920" "algo2" "Inst.88" 9.22989322359196
"1921" "algo1" "Inst.42" 32690.6424773898
"1922" "algo1" "Inst.42" 10362.8024837631
"1923" "algo1" "Inst.42" 2794.74772209338
"1924" "algo1" "Inst.42" 10639.6596180954
"1925" "algo1" "Inst.42" 18115.5872142596
"1926" "algo1" "Inst.42" 17083.0688615395
"1927" "algo1" "Inst.42" 10912.4829888773
"1928" "algo1" "Inst.42" 21536.8007029122
"1929" "algo1" "Inst.42" 1825.72479492526
"1930" "algo1" "Inst.42" 40016.5209579676
"1931" "algo1" "Inst.42" 32056.0246494239
"1932" "algo1" "Inst.42" 28793.8574605305
"1933" "algo1" "Inst.42" 31787.3913792306
"1934" "algo1" "Inst.42" 20237.3035210274
"1935" "algo1" "Inst.42" 34445.315342627
"1936" "algo1" "Inst.42" 11622.3507715907
"1937" "algo1" "Inst.42" 23293.9796028004
"1938" "algo1" "Inst.42" 38966.1749816903
"1939" "algo1" "Inst.42" 43585.022466039
"1940" "algo1" "Inst.42" 30914.2859665966
"1941" "algo1" "Inst.42" 55661.8031088459
"1942" "algo1" "Inst.42" 43170.3420359697
"1943" "algo1" "Inst.42" 41273.5882447263
"1944" "algo1" "Inst.42" 45380.9573933268
"1945" "algo1" "Inst.42" 35546.7671884535
"1946" "algo1" "Inst.42" 24023.6605678046
"1947" "algo1" "Inst.42" 23054.7069236333
"1948" "algo1" "Inst.42" 11816.6700377766
"1949" "algo1" "Inst.42" 34554.895727832
"1950" "algo1" "Inst.42" 61631.9000867793
"1951" "algo1" "Inst.42" 28180.1521290962
"1952" "algo1" "Inst.42" 22537.4345721005
"1953" "algo1" "Inst.42" 39978.9093646017
"1954" "algo1" "Inst.42" 44729.8107617866
"1955" "algo1" "Inst.42" 40323.696408567
"1956" "algo1" "Inst.42" 26867.1901116056
"1957" "algo1" "Inst.42" 16002.1951602838
"1958" "algo1" "Inst.42" 23094.6074064003
"1959" "algo1" "Inst.42" 34902.3814284744
"1960" "algo1" "Inst.42" 12463.4429013079
"1961" "algo2" "Inst.42" 6.00648346630566
"1962" "algo2" "Inst.42" 86.6701452793588
"1963" "algo2" "Inst.42" 22.7202210486678
"1964" "algo2" "Inst.42" 9.49999366955012
"1965" "algo2" "Inst.42" 8.35239922181666
"1966" "algo2" "Inst.42" 98.2140241427545
"1967" "algo2" "Inst.42" 5.41778110675265
"1968" "algo2" "Inst.42" 6.27267381683953
"1969" "algo2" "Inst.42" 23.4319870073391
"1970" "algo2" "Inst.42" 13.0123722593019
"1971" "algo2" "Inst.42" 8.53514756690622
"1972" "algo2" "Inst.42" 86.9214631727428
"1973" "algo2" "Inst.42" 35.3584284589762
"1974" "algo2" "Inst.42" 100.696555969796
"1975" "algo2" "Inst.42" 147.970982763
"1976" "algo2" "Inst.42" 89.1956325572059
"1977" "algo2" "Inst.42" 14.4192240644252
"1978" "algo2" "Inst.42" 15.2822584459755
"1979" "algo2" "Inst.42" 6.04692954060708
"1980" "algo2" "Inst.42" 6.36455154778087
"1981" "algo1" "Inst.116" 11988.6017477586
"1982" "algo1" "Inst.116" 8207.80665529634
"1983" "algo1" "Inst.116" 17379.3316277852
"1984" "algo1" "Inst.116" 35298.4036815378
"1985" "algo1" "Inst.116" 29114.6450021017
"1986" "algo1" "Inst.116" 38271.5154436777
"1987" "algo1" "Inst.116" 38562.685478842
"1988" "algo1" "Inst.116" 25462.4061744186
"1989" "algo1" "Inst.116" 21978.9355512712
"1990" "algo1" "Inst.116" 15927.7967551194
"1991" "algo1" "Inst.116" 31739.6353618378
"1992" "algo1" "Inst.116" 6017.72548381615
"1993" "algo1" "Inst.116" 22676.1948521055
"1994" "algo1" "Inst.116" 28124.9274058984
"1995" "algo1" "Inst.116" 37981.108944398
"1996" "algo1" "Inst.116" 24122.303098318
"1997" "algo1" "Inst.116" 50309.9044289293
"1998" "algo1" "Inst.116" 13172.4474970219
"1999" "algo1" "Inst.116" 23612.516846515
"2000" "algo1" "Inst.116" 26520.1573100367
"2001" "algo1" "Inst.116" 29242.828365427
"2002" "algo1" "Inst.116" 17135.0285977529
"2003" "algo1" "Inst.116" 21188.8099483102
"2004" "algo1" "Inst.116" 28424.1199239445
"2005" "algo1" "Inst.116" 16907.6498486728
"2006" "algo1" "Inst.116" 16720.0345784668
"2007" "algo1" "Inst.116" 32156.0614267354
"2008" "algo1" "Inst.116" 26246.9582229148
"2009" "algo1" "Inst.116" 45548.4161215006
"2010" "algo1" "Inst.116" 26565.357340701
"2011" "algo1" "Inst.116" 30961.4971022305
"2012" "algo1" "Inst.116" 28104.4768781459
"2013" "algo1" "Inst.116" 48929.4411743668
"2014" "algo1" "Inst.116" 42162.8621973113
"2015" "algo1" "Inst.116" 39697.6521095725
"2016" "algo1" "Inst.116" 16253.0360960997
"2017" "algo1" "Inst.116" 40804.7408061999
"2018" "algo1" "Inst.116" 15959.6469400482
"2019" "algo1" "Inst.116" 39630.1579171339
"2020" "algo1" "Inst.116" 18711.0600693212
"2021" "algo2" "Inst.116" 10.1096905184957
"2022" "algo2" "Inst.116" 7.32899638592915
"2023" "algo2" "Inst.116" 9.27485424962889
"2024" "algo2" "Inst.116" 11.6581092544262
"2025" "algo2" "Inst.116" 103.21264922424
"2026" "algo2" "Inst.116" 3.70672619266225
"2027" "algo2" "Inst.116" 10.3090412668827
"2028" "algo2" "Inst.116" 6.68121768581069
"2029" "algo2" "Inst.116" 8.6357835118705
"2030" "algo2" "Inst.116" 12.7005931143904
"2031" "algo2" "Inst.116" 6.14252446049538
"2032" "algo2" "Inst.116" 18.0112939612812
"2033" "algo2" "Inst.116" 9.76536931826365
"2034" "algo2" "Inst.116" 113.125804109008
"2035" "algo2" "Inst.116" 12.4126799421925
"2036" "algo2" "Inst.116" 10.564024448199
"2037" "algo2" "Inst.116" 10.1565476174229
"2038" "algo2" "Inst.116" 9.60169861877065
"2039" "algo2" "Inst.116" 2.45065171013386
"2040" "algo2" "Inst.116" 73.9561292519622
"2041" "algo1" "Inst.101" 6307.24307993303
"2042" "algo1" "Inst.101" 19890.2165057941
"2043" "algo1" "Inst.101" 21613.7387614143
"2044" "algo1" "Inst.101" 26701.2972532938
"2045" "algo1" "Inst.101" 12816.722961434
"2046" "algo1" "Inst.101" 20816.0756667512
"2047" "algo1" "Inst.101" 7471.8339669422
"2048" "algo1" "Inst.101" 25136.348938069
"2049" "algo1" "Inst.101" 36999.10804404
"2050" "algo1" "Inst.101" 17354.9405068286
"2051" "algo1" "Inst.101" 28896.0157211597
"2052" "algo1" "Inst.101" 39307.5863689237
"2053" "algo1" "Inst.101" 20440.8215556639
"2054" "algo1" "Inst.101" 43110.2372458456
"2055" "algo1" "Inst.101" 23021.8676849491
"2056" "algo1" "Inst.101" 31577.5151877262
"2057" "algo1" "Inst.101" 49281.8119870213
"2058" "algo1" "Inst.101" 29577.8612622023
"2059" "algo1" "Inst.101" 24621.869148566
"2060" "algo1" "Inst.101" 25978.2145812053
"2061" "algo1" "Inst.101" 42988.3967216125
"2062" "algo1" "Inst.101" 23864.2628375279
"2063" "algo1" "Inst.101" 39657.9285255478
"2064" "algo1" "Inst.101" 34116.3824734751
"2065" "algo1" "Inst.101" 53831.7459558149
"2066" "algo1" "Inst.101" 17886.3144342662
"2067" "algo1" "Inst.101" 27935.5002911914
"2068" "algo1" "Inst.101" 25020.1308305574
"2069" "algo1" "Inst.101" 11170.5777136923
"2070" "algo1" "Inst.101" 47840.9617236156
"2071" "algo1" "Inst.101" 31840.7643042894
"2072" "algo1" "Inst.101" 37761.7562047998
"2073" "algo1" "Inst.101" 26456.8450387063
"2074" "algo1" "Inst.101" 29651.4663977804
"2075" "algo1" "Inst.101" 23852.1949333953
"2076" "algo1" "Inst.101" 29269.9442675814
"2077" "algo1" "Inst.101" 13955.0245148151
"2078" "algo1" "Inst.101" 10407.3099001932
"2079" "algo1" "Inst.101" 11943.1946009661
"2080" "algo1" "Inst.101" 15361.9543086381
"2081" "algo2" "Inst.101" 26.8643346305062
"2082" "algo2" "Inst.101" 6.65431128344668
"2083" "algo2" "Inst.101" 35.0088604121534
"2084" "algo2" "Inst.101" 11.1890342926228
"2085" "algo2" "Inst.101" 69.7334576016177
"2086" "algo2" "Inst.101" 13.1847416695987
"2087" "algo2" "Inst.101" 0.0403459204963495
"2088" "algo2" "Inst.101" 6.54628898891733
"2089" "algo2" "Inst.101" 9.63759745958243
"2090" "algo2" "Inst.101" 76.5829811680851
"2091" "algo2" "Inst.101" 5.77109480171204
"2092" "algo2" "Inst.101" 18.5757653513726
"2093" "algo2" "Inst.101" 8.98366180926281
"2094" "algo2" "Inst.101" 16.1121654623135
"2095" "algo2" "Inst.101" 9.14508419722122
"2096" "algo2" "Inst.101" 25.9604854934519
"2097" "algo2" "Inst.101" 12.8251513558431
"2098" "algo2" "Inst.101" 70.9105082032439
"2099" "algo2" "Inst.101" 50.5887360507919
"2100" "algo2" "Inst.101" 9.0747993657865
"2101" "algo1" "Inst.73" 15363.5219005975
"2102" "algo1" "Inst.73" 9969.69430980073
"2103" "algo1" "Inst.73" 25422.1791250577
"2104" "algo1" "Inst.73" 26267.971166576
"2105" "algo1" "Inst.73" 51691.9141198707
"2106" "algo1" "Inst.73" 43751.0882161004
"2107" "algo1" "Inst.73" 20630.1381774125
"2108" "algo1" "Inst.73" 25833.8498780437
"2109" "algo1" "Inst.73" 18435.6361884307
"2110" "algo1" "Inst.73" 18068.2591461999
"2111" "algo1" "Inst.73" 29225.4089503803
"2112" "algo1" "Inst.73" 42842.4392346269
"2113" "algo1" "Inst.73" 41063.4777136047
"2114" "algo1" "Inst.73" 37714.7062330915
"2115" "algo1" "Inst.73" 39190.6192588122
"2116" "algo1" "Inst.73" 25342.7593495534
"2117" "algo1" "Inst.73" 25768.7963784683
"2118" "algo1" "Inst.73" 17808.8085559796
"2119" "algo1" "Inst.73" 15334.4552563866
"2120" "algo1" "Inst.73" 13255.3567402932
"2121" "algo1" "Inst.73" 44811.5935957851
"2122" "algo1" "Inst.73" 41987.680019635
"2123" "algo1" "Inst.73" 36870.0986916239
"2124" "algo1" "Inst.73" 13062.4754639813
"2125" "algo1" "Inst.73" 21920.1926854148
"2126" "algo1" "Inst.73" 35877.5533991085
"2127" "algo1" "Inst.73" 51664.8490930089
"2128" "algo1" "Inst.73" 32746.8288133411
"2129" "algo1" "Inst.73" 12800.5883196993
"2130" "algo1" "Inst.73" 29755.8838120353
"2131" "algo1" "Inst.73" 13849.0473458325
"2132" "algo1" "Inst.73" 15874.5385916147
"2133" "algo1" "Inst.73" 8214.79528144882
"2134" "algo1" "Inst.73" 12224.8015378504
"2135" "algo1" "Inst.73" 12161.2944177353
"2136" "algo1" "Inst.73" 28965.6590850538
"2137" "algo1" "Inst.73" 20672.8044252473
"2138" "algo1" "Inst.73" 27434.6396005959
"2139" "algo1" "Inst.73" 28831.0905008225
"2140" "algo1" "Inst.73" 14019.0570517925
"2141" "algo2" "Inst.73" 584.277563084202
"2142" "algo2" "Inst.73" 158.439496093664
"2143" "algo2" "Inst.73" 9.70446344523188
"2144" "algo2" "Inst.73" 9.2535336705059
"2145" "algo2" "Inst.73" 8.75228022443458
"2146" "algo2" "Inst.73" 31.7999950813527
"2147" "algo2" "Inst.73" 9.6505676892851
"2148" "algo2" "Inst.73" 9.71231950524874
"2149" "algo2" "Inst.73" 28.9020255075994
"2150" "algo2" "Inst.73" 15.3863234590333
"2151" "algo2" "Inst.73" 11.8746113980927
"2152" "algo2" "Inst.73" 13.7758936128459
"2153" "algo2" "Inst.73" 78.6212853567306
"2154" "algo2" "Inst.73" 36.6797446528192
"2155" "algo2" "Inst.73" 1000.5566698192
"2156" "algo2" "Inst.73" 282.041170587487
"2157" "algo2" "Inst.73" 12.0528012223997
"2158" "algo2" "Inst.73" 10.0915502868663
"2159" "algo2" "Inst.73" 10.2819319859278
"2160" "algo2" "Inst.73" 7.04581140325364
"2161" "algo1" "Inst.33" 27006.7254555792
"2162" "algo1" "Inst.33" 36108.1165958873
"2163" "algo1" "Inst.33" 45505.6739440436
"2164" "algo1" "Inst.33" 13733.608348132
"2165" "algo1" "Inst.33" 32845.7679917236
"2166" "algo1" "Inst.33" 22254.8984330795
"2167" "algo1" "Inst.33" 21090.0096117011
"2168" "algo1" "Inst.33" 40956.8168014845
"2169" "algo1" "Inst.33" 33247.4914016652
"2170" "algo1" "Inst.33" 31477.3433695293
"2171" "algo1" "Inst.33" 40974.7832849444
"2172" "algo1" "Inst.33" 29845.6993136099
"2173" "algo1" "Inst.33" 32920.7933877651
"2174" "algo1" "Inst.33" 19471.8232723429
"2175" "algo1" "Inst.33" 17618.3984067849
"2176" "algo1" "Inst.33" 17843.6410816964
"2177" "algo1" "Inst.33" 25676.5502362362
"2178" "algo1" "Inst.33" 38276.4035509302
"2179" "algo1" "Inst.33" 15431.0955460678
"2180" "algo1" "Inst.33" 36743.064710137
"2181" "algo1" "Inst.33" 17560.1543028208
"2182" "algo1" "Inst.33" 29386.1178280081
"2183" "algo1" "Inst.33" 34948.1186884369
"2184" "algo1" "Inst.33" 17337.6584167281
"2185" "algo1" "Inst.33" 28688.5102533327
"2186" "algo1" "Inst.33" 23103.2649180016
"2187" "algo1" "Inst.33" 25971.9190820792
"2188" "algo1" "Inst.33" 3774.15041092425
"2189" "algo1" "Inst.33" 15094.394671347
"2190" "algo1" "Inst.33" 24668.2590322454
"2191" "algo1" "Inst.33" 40746.6709063983
"2192" "algo1" "Inst.33" 9708.7505515794
"2193" "algo1" "Inst.33" 56265.2072682526
"2194" "algo1" "Inst.33" 26165.7235220242
"2195" "algo1" "Inst.33" 32007.3375817379
"2196" "algo1" "Inst.33" 28837.8778575299
"2197" "algo1" "Inst.33" 23354.39881264
"2198" "algo1" "Inst.33" 36224.4523975949
"2199" "algo1" "Inst.33" 5883.8420523521
"2200" "algo1" "Inst.33" 21445.441865581
"2201" "algo2" "Inst.33" 9.80455239144059
"2202" "algo2" "Inst.33" 13.3553850464652
"2203" "algo2" "Inst.33" 9.73294432979475
"2204" "algo2" "Inst.33" 7.41421726924276
"2205" "algo2" "Inst.33" 73.9308441588126
"2206" "algo2" "Inst.33" 12.583806373825
"2207" "algo2" "Inst.33" 7.29958236908581
"2208" "algo2" "Inst.33" 5.49490329324539
"2209" "algo2" "Inst.33" 183.24125775211
"2210" "algo2" "Inst.33" 8.98953070983782
"2211" "algo2" "Inst.33" 10.3192757435917
"2212" "algo2" "Inst.33" 23.7548224729847
"2213" "algo2" "Inst.33" 78.093087525908
"2214" "algo2" "Inst.33" 7.60635982751426
"2215" "algo2" "Inst.33" 9.55474947263308
"2216" "algo2" "Inst.33" 13.4878757444672
"2217" "algo2" "Inst.33" 6.57121768329992
"2218" "algo2" "Inst.33" 46.3833042276615
"2219" "algo2" "Inst.33" 9.01049287030301
"2220" "algo2" "Inst.33" 7.68329675106055
"2221" "algo1" "Inst.43" 44295.0411107518
"2222" "algo1" "Inst.43" 38774.8472392353
"2223" "algo1" "Inst.43" 13159.7335759607
"2224" "algo1" "Inst.43" 23219.3123999157
"2225" "algo1" "Inst.43" 28156.3185461448
"2226" "algo1" "Inst.43" 30305.729061356
"2227" "algo1" "Inst.43" 7431.28091756805
"2228" "algo1" "Inst.43" 17872.9525493055
"2229" "algo1" "Inst.43" 39207.9443966021
"2230" "algo1" "Inst.43" 42887.5921701551
"2231" "algo1" "Inst.43" 42323.1461795363
"2232" "algo1" "Inst.43" 27060.9213095197
"2233" "algo1" "Inst.43" 21938.9770110738
"2234" "algo1" "Inst.43" 46695.6908561666
"2235" "algo1" "Inst.43" 14765.9219507892
"2236" "algo1" "Inst.43" 22132.0333973205
"2237" "algo1" "Inst.43" 21951.5575752689
"2238" "algo1" "Inst.43" 17974.2212604266
"2239" "algo1" "Inst.43" 29202.7671923096
"2240" "algo1" "Inst.43" 33288.3553246882
"2241" "algo1" "Inst.43" 23982.0522877872
"2242" "algo1" "Inst.43" 41275.4640038978
"2243" "algo1" "Inst.43" 31479.7875858729
"2244" "algo1" "Inst.43" 43518.0470461872
"2245" "algo1" "Inst.43" 9420.18567245262
"2246" "algo1" "Inst.43" 14708.3426427935
"2247" "algo1" "Inst.43" 36634.6269662423
"2248" "algo1" "Inst.43" 52404.8515828705
"2249" "algo1" "Inst.43" 32003.8301555071
"2250" "algo1" "Inst.43" 51599.8528507588
"2251" "algo1" "Inst.43" 48691.003741533
"2252" "algo1" "Inst.43" 14381.1987770089
"2253" "algo1" "Inst.43" 4987.16552148881
"2254" "algo1" "Inst.43" 20493.905539095
"2255" "algo1" "Inst.43" 29159.2184883914
"2256" "algo1" "Inst.43" 38577.0238713405
"2257" "algo1" "Inst.43" 36343.1307490713
"2258" "algo1" "Inst.43" 35721.9354471339
"2259" "algo1" "Inst.43" 31517.9203088157
"2260" "algo1" "Inst.43" 21399.8142918804
"2261" "algo2" "Inst.43" 9.00631854505055
"2262" "algo2" "Inst.43" 7.76952262760114
"2263" "algo2" "Inst.43" 36.5235467787152
"2264" "algo2" "Inst.43" 6.25049495696407
"2265" "algo2" "Inst.43" 96.0761720074798
"2266" "algo2" "Inst.43" 6.27504620346993
"2267" "algo2" "Inst.43" 8.05716944219341
"2268" "algo2" "Inst.43" 215.885074482083
"2269" "algo2" "Inst.43" 4.78110631636151
"2270" "algo2" "Inst.43" 79.4483684823665
"2271" "algo2" "Inst.43" 97.2150364751154
"2272" "algo2" "Inst.43" 6.45333464392804
"2273" "algo2" "Inst.43" 9.35503702176631
"2274" "algo2" "Inst.43" 11.2314228904929
